Operator,Date,Area,Vehicle Type,Trip Start Count,Trip End Count,Morning Deployment Available Count,Mean Available Vehicle Count,Mean Unavailable Vehicle Count,Mean Active Vehicle Count,Vehicle Utilization By Mean Available Vehicles,Vehicle Utilization By Mean Active Vehicles,Average Vehicle Idle Seconds,Total Vehicles Seen
Lime,2022-07-02,Council District 2,all,45,43,22,15,4.63,15.42,3,2.92,43486.18,39
Lime,2022-07-02,Council District 3,all,721,635,255,172.83,29.95,178.09,4.17,4.05,29898.31,586
Lime,2022-07-02,Council District 4,all,13,12,7,4.8,7.23,4.88,2.71,2.66,49478.43,21
Lime,2022-07-02,Council District 5,all,102,124,40,32.38,7.72,33.19,3.15,3.07,28630.55,121
Lime,2022-07-02,Council District 6,all,106,103,41,36.75,18.36,37.56,2.88,2.82,35010.97,136
Lime,2022-07-02,Council District 7,all,622,663,174,126.06,27.35,130.5,4.93,4.77,30825.75,430
Lime,2022-07-02,Council District 8,all,195,208,72,49.65,15.06,51.41,3.93,3.79,35610.66,157
Lime,2022-07-02,Council District 9,all,8482,8415,750,566.85,123.84,631.28,14.96,13.44,36950.94,1615
Lime,2022-07-02,Denver Core - for Avs parade calcs,all,12883,12803,1422,1025.61,235.7,1121.83,12.56,11.48,54900.51,1985
Lime,2022-07-02,Denver Union Station,all,47,47,1,0.92,0.45,1.24,50.86,37.84,1950.87,61
Lime,2022-07-02,DTC (Denver),all,0,0,1,0.8,1.6,0.8,0,0,69239,3
Lime,2022-07-02,~EAP Boundary,all,79,96,27,21.9,6.05,22.47,3.61,3.52,24154.39,100
Lime,2022-07-02,~ECAP Boundary,all,2251,2204,273,167.89,38.13,184.94,13.41,12.17,18580.34,958
Lime,2022-07-02,Lawrence Pilot Block,all,63,66,0,0.79,0.42,1.42,79.94,44.42,1324.95,79
Lime,2022-07-02,Micromobility Parking Hubs (10m Buffer),all,42,42,0,0.73,0.02,0.99,57.62,42.29,984.65,66
Lime,2022-07-02,Micromobility Parking Hubs (20m Buffer),all,123,139,2,3.28,0.25,4.09,37.46,30.09,1625.83,188
Lime,2022-07-02,Micromobility Parking Hubs (30m Buffer),all,241,267,4,6.21,3.16,7.82,38.83,30.82,2491.03,325
Lime,2022-07-02,Private Development For Analysis,all,0,1,0,0.01,0,0.01,0,0,940,1
Lime,2022-07-02,Council District 10,all,1981,1999,215,143.53,46.31,158.3,13.8,12.51,17468.15,939
Lime,2022-07-02,Council District 11,all,10,13,6,3.34,2.32,3.54,2.99,2.82,40782.67,12
Lime,2022-07-02,Stephen's Rockies Gameday Area,all,2152,2233,23,61.21,18.17,77.11,35.16,27.91,7219.82,950
Lime,2022-07-02,Denver City Boundary,all,13752,13752,1831,1336.53,310.2,1440.15,10.29,9.55,62129.82,2290
Lyft,2022-07-02,2401 Colfax Mobility Hub,e-bike,0,0,0,0,0,0,,,,0
Lyft,2022-07-02,Civic Center Station Mobility Hub,e-bike,0,0,0,0,0,0,,,,0
Lyft,2022-07-02,Opportunity Areas (4/13/21),e-bike,110,81,126,118.21,21.89,120.2,0.93,0.92,62715.46,193
Lyft,2022-07-02,15th St for 2023 TIP,e-bike,47,40,5,5.95,5.46,6.52,7.9,7.21,20979.49,47
Lyft,2022-07-02,Coor's Field ,e-bike,33,41,3,6.1,3.35,6.37,5.41,5.18,19925.85,41
Lyft,2022-07-02,Coor's Field Larger Area,e-bike,61,69,4,8.55,6.05,9.14,7.13,6.67,18554.66,68
Lyft,2022-07-02,Council District 1,e-bike,86,92,60,60.16,16.12,62.22,1.43,1.38,57311.08,115
Lyft,2022-07-02,Council District 2,e-bike,2,2,3,2.49,0,2.49,0.8,0.8,71648.33,3
Lyft,2022-07-02,Council District 3,e-bike,26,23,53,48.85,6.94,49.2,0.53,0.53,66029.18,73
Lyft,2022-07-02,Council District 4,e-bike,1,1,1,1,1.59,1.01,1,0.99,55944.25,4
Lyft,2022-07-02,Council District 5,e-bike,8,11,14,12.49,4.65,12.65,0.64,0.63,64417.87,23
Lyft,2022-07-02,Council District 6,e-bike,11,15,9,9.38,6.35,9.43,1.17,1.17,64702.29,21
Lyft,2022-07-02,Council District 7,e-bike,41,51,31,30.35,7.58,30.73,1.35,1.33,56512.03,58
Lyft,2022-07-02,Council District 8,e-bike,8,7,19,20.47,7.43,20.57,0.39,0.39,73045.39,33
Lyft,2022-07-02,Council District 9,e-bike,325,313,128,123.41,44.57,127.24,2.63,2.55,63938.44,227
Lyft,2022-07-02,Denver Core - for Avs parade calcs,e-bike,561,553,262,246.74,91.03,254.46,2.27,2.2,78873.92,370
Lyft,2022-07-02,Denver Union Station,e-bike,2,3,0,0.02,0,0.03,99.71,74.87,866.5,2
Lyft,2022-07-02,DTC (Denver),e-bike,0,0,0,0,0,0,,,,0
Lyft,2022-07-02,~EAP Boundary,e-bike,9,12,13,12.49,4.05,12.68,0.72,0.71,62130.43,23
Lyft,2022-07-02,~ECAP Boundary,e-bike,105,99,40,31.53,17.42,32.44,3.33,3.24,43151.99,98
Lyft,2022-07-02,Lawrence Pilot Block,e-bike,2,1,0,0.1,0.34,0.29,20.13,6.88,18958.5,2
Lyft,2022-07-02,Micromobility Parking Hubs (10m Buffer),e-bike,2,2,0,0.02,0,0.04,98.01,50.35,587.67,3
Lyft,2022-07-02,Micromobility Parking Hubs (20m Buffer),e-bike,5,5,1,0.29,0,0.36,17.1,14.07,4211.5,6
Lyft,2022-07-02,Micromobility Parking Hubs (30m Buffer),e-bike,9,12,1,0.7,0,0.8,12.77,11.25,5080.25,12
Lyft,2022-07-02,Private Development For Analysis,e-bike,0,0,1,0.99,0,0.99,0,0,85408,1
Lyft,2022-07-02,Council District 10,e-bike,115,107,44,35.04,24.65,36.47,3.28,3.15,49116.81,105
Lyft,2022-07-02,Council District 11,e-bike,0,0,0,0,0,0,,,,0
Lyft,2022-07-02,Stephen's Rockies Gameday Area,e-bike,70,81,7,9.8,8,11.08,7.14,6.32,20241.13,76
Lyft,2022-07-02,Denver City Boundary,e-bike,623,622,362,343.64,119.89,352.03,1.81,1.77,82918.16,483
Lyft,2022-07-02,2401 Colfax Mobility Hub,scooter,1,1,0,0.04,0,0.05,23.56,21.41,3667,1
Lyft,2022-07-02,Civic Center Station Mobility Hub,scooter,0,0,0,0,0,0,,,,0
Lyft,2022-07-02,Opportunity Areas (4/13/21),scooter,1642,1480,702,535.21,35.24,547.88,3.07,3,36054.36,1367
Lyft,2022-07-02,15th St for 2023 TIP,scooter,642,656,14,18.89,5.59,22.92,33.98,28.01,4895.78,432
Lyft,2022-07-02,Coor's Field ,scooter,945,938,11,46.54,5.25,52.99,20.3,17.83,7240.6,618
Lyft,2022-07-02,Coor's Field Larger Area,scooter,1646,1682,20,70.51,12.29,80.87,23.34,20.35,8756.65,817
Lyft,2022-07-02,Council District 1,scooter,1356,1359,324,249.86,17.94,261.71,5.43,5.18,30646.7,755
Lyft,2022-07-02,Council District 2,scooter,11,10,9,6.55,0.45,6.95,1.68,1.58,46538.77,13
Lyft,2022-07-02,Council District 3,scooter,506,427,276,211.01,10.5,215.33,2.4,2.35,37090.3,516
Lyft,2022-07-02,Council District 4,scooter,19,24,11,10.34,0.79,10.56,1.84,1.8,38478.44,25
Lyft,2022-07-02,Council District 5,scooter,98,101,61,47.1,2.76,47.71,2.08,2.05,41426,104
Lyft,2022-07-02,Council District 6,scooter,172,183,73,56.21,7.96,57.28,3.06,3,39042.79,142
Lyft,2022-07-02,Council District 7,scooter,507,500,200,149.18,22.07,152.34,3.4,3.33,37649.38,393
Lyft,2022-07-02,Council District 8,scooter,100,115,93,76.23,4.2,76.78,1.31,1.3,51858.03,134
Lyft,2022-07-02,Council District 9,scooter,6324,6335,793,678.75,81.77,718.48,9.32,8.8,41561.89,1581
Lyft,2022-07-02,Denver Core - for Avs parade calcs,scooter,9933,9860,1586,1260.24,147.95,1324.39,7.88,7.5,59321,2051
Lyft,2022-07-02,Denver Union Station,scooter,62,34,5,2.04,0.08,2.62,30.38,23.69,3001.07,61
Lyft,2022-07-02,DTC (Denver),scooter,0,0,0,0,0,0,,,,0
Lyft,2022-07-02,~EAP Boundary,scooter,99,101,41,32.06,2.7,32.61,3.09,3.04,35331.88,85
Lyft,2022-07-02,~ECAP Boundary,scooter,1703,1693,250,171.29,32.05,183.12,9.94,9.3,21478.43,818
Lyft,2022-07-02,Lawrence Pilot Block,scooter,42,40,1,0.89,0.29,1.17,47.19,35.8,2843.61,36
Lyft,2022-07-02,Micromobility Parking Hubs (10m Buffer),scooter,45,39,2,1.8,0.2,2.08,25.07,21.59,2606.77,66
Lyft,2022-07-02,Micromobility Parking Hubs (20m Buffer),scooter,134,114,3,4.36,0.32,5.1,30.76,26.29,2431.58,166
Lyft,2022-07-02,Micromobility Parking Hubs (30m Buffer),scooter,239,234,4,7.98,1.11,9.32,29.96,25.64,2825.01,278
Lyft,2022-07-02,Private Development For Analysis,scooter,2,2,3,1.75,0,1.76,1.14,1.14,37770.25,4
Lyft,2022-07-02,Council District 10,scooter,1581,1593,188,135.26,31.52,146.44,11.69,10.8,18689.73,771
Lyft,2022-07-02,Council District 11,scooter,0,0,0,0,0,0,,,,0
Lyft,2022-07-02,Stephen's Rockies Gameday Area,scooter,1838,1847,31,77.84,13.48,89.3,23.61,20.58,9152.92,862
Lyft,2022-07-02,Denver City Boundary,scooter,10672,10646,2027,1620.36,179.98,1693.65,6.59,6.3,65138.06,2388
Lyft,2022-07-02,2401 Colfax Mobility Hub,all,1,1,0,0.04,0,0.05,24.03,21.82,3595,1
Lyft,2022-07-02,Civic Center Station Mobility Hub,all,0,0,0,0,0,0,,,,0
Lyft,2022-07-02,Opportunity Areas (4/13/21),all,1752,1561,828,627.89,52.77,641.96,2.79,2.73,37697.84,1560
Lyft,2022-07-02,15th St for 2023 TIP,all,689,696,19,23.49,9.99,27.88,29.34,24.71,6038.15,479
Lyft,2022-07-02,Coor's Field ,all,978,979,14,50.5,7.86,57.01,19.37,17.15,7651.77,659
Lyft,2022-07-02,Coor's Field Larger Area,all,1707,1751,24,76.08,16.96,86.69,22.44,19.69,9083.03,885
Lyft,2022-07-02,Council District 1,all,1442,1451,384,296.87,31,310.17,4.86,4.65,32561.19,870
Lyft,2022-07-02,Council District 2,all,13,12,12,8.55,0.45,8.95,1.52,1.45,48562.12,16
Lyft,2022-07-02,Council District 3,all,532,450,329,249.43,15.88,253.97,2.13,2.09,38918.69,589
Lyft,2022-07-02,Council District 4,all,20,25,12,11.05,2.07,11.28,1.81,1.77,39089.45,29
Lyft,2022-07-02,Council District 5,all,106,112,75,57.02,6.58,57.75,1.86,1.84,43271.39,127
Lyft,2022-07-02,Council District 6,all,183,198,82,63.26,13.08,64.36,2.89,2.84,40469.09,163
Lyft,2022-07-02,Council District 7,all,548,551,231,172.65,28,176.05,3.17,3.11,38439.44,451
Lyft,2022-07-02,Council District 8,all,108,122,112,92.23,10.42,92.85,1.17,1.16,53104.51,167
Lyft,2022-07-02,Council District 9,all,6649,6648,921,773,117.22,815.03,8.6,8.16,42541.72,1808
Lyft,2022-07-02,Denver Core - for Avs parade calcs,all,10494,10413,1848,1450.96,220.5,1520.08,7.23,6.9,59650.78,2421
Lyft,2022-07-02,Denver Union Station,all,64,37,5,2.04,0.08,2.61,31.44,24.55,2897.03,63
Lyft,2022-07-02,DTC (Denver),all,0,0,0,0,0,0,,,,0
Lyft,2022-07-02,~EAP Boundary,all,108,113,54,42.05,6.09,42.75,2.57,2.53,38514.93,108
Lyft,2022-07-02,~ECAP Boundary,all,1808,1792,290,196.26,45.78,208.62,9.21,8.67,22829.82,916
Lyft,2022-07-02,Lawrence Pilot Block,all,44,41,1,0.97,0.61,1.41,45.39,31.1,3581.34,38
Lyft,2022-07-02,Micromobility Parking Hubs (10m Buffer),all,47,41,2,1.79,0.19,2.09,26.25,22.5,2483.55,69
Lyft,2022-07-02,Micromobility Parking Hubs (20m Buffer),all,139,119,4,4.56,0.31,5.34,30.46,26.02,2448.47,172
Lyft,2022-07-02,Micromobility Parking Hubs (30m Buffer),all,248,246,5,8.41,1.1,9.81,29.48,25.28,2833.74,290
Lyft,2022-07-02,Private Development For Analysis,all,2,2,4,2.55,0,2.56,0.78,0.78,44076,5
Lyft,2022-07-02,Council District 10,all,1696,1700,232,163.47,51.33,175.58,10.38,9.66,21185.09,876
Lyft,2022-07-02,Council District 11,all,0,0,0,0,0,0,,,,0
Lyft,2022-07-02,Stephen's Rockies Gameday Area,all,1908,1928,38,84.4,19.74,96.63,22.61,19.75,9592.45,938
Lyft,2022-07-02,Denver City Boundary,all,11295,11268,2389,1887.4,276.04,1966.05,5.98,5.75,65106.6,2871
Lime,2022-07-03,2401 Colfax Mobility Hub,e-bike,0,0,0,0,0,0,,,,0
Lime,2022-07-03,Civic Center Station Mobility Hub,e-bike,0,0,0,0,0,0,,,,0
Lime,2022-07-03,Opportunity Areas (4/13/21),e-bike,136,135,150,137.83,29.96,139.12,0.99,0.98,62219.14,233
Lime,2022-07-03,15th St for 2023 TIP,e-bike,31,42,2,3.22,2.15,3.6,9.63,8.62,16570.64,28
Lime,2022-07-03,Coor's Field ,e-bike,26,19,2,2.64,5.48,3.03,9.84,8.59,23378.4,30
Lime,2022-07-03,Coor's Field Larger Area,e-bike,57,48,4,4.58,8.38,5.21,12.44,10.93,21133.19,53
Lime,2022-07-03,Council District 1,e-bike,60,67,43,38,10.28,38.54,1.58,1.56,54171.08,77
Lime,2022-07-03,Council District 2,e-bike,2,3,2,2.75,1.98,2.76,0.73,0.72,68058.83,6
Lime,2022-07-03,Council District 3,e-bike,64,60,60,56.22,20.78,56.77,1.14,1.13,59400.58,112
Lime,2022-07-03,Council District 4,e-bike,0,0,0,0.07,0.99,0.07,0,0,45812.5,2
Lime,2022-07-03,Council District 5,e-bike,5,5,3,3.29,0,3.34,1.52,1.5,28425.7,10
Lime,2022-07-03,Council District 6,e-bike,12,20,10,8.88,0.02,9.15,1.35,1.31,48088.75,16
Lime,2022-07-03,Council District 7,e-bike,48,48,40,36.88,3.21,37.33,1.3,1.29,48782.76,71
Lime,2022-07-03,Council District 8,e-bike,10,12,11,10.69,2.14,10.79,0.94,0.93,58335.63,19
Lime,2022-07-03,Council District 9,e-bike,291,283,126,121.33,60.84,124.26,2.4,2.34,62708.07,251
Lime,2022-07-03,Denver Core - for Avs parade calcs,e-bike,574,568,234,229.85,105.08,235.27,2.5,2.44,75360.22,384
Lime,2022-07-03,Denver Union Station,e-bike,0,2,0,0.08,0.2,0.08,0,0,6231.25,4
Lime,2022-07-03,DTC (Denver),e-bike,0,0,0,0,0,0,,,,0
Lime,2022-07-03,~EAP Boundary,e-bike,6,7,3,4.8,1.01,4.88,1.25,1.23,27888.89,18
Lime,2022-07-03,~ECAP Boundary,e-bike,110,110,40,36.66,19.46,37.5,3,2.93,51579.55,94
Lime,2022-07-03,Lawrence Pilot Block,e-bike,0,2,0,0.11,0,0.11,0,0,4815,2
Lime,2022-07-03,Micromobility Parking Hubs (10m Buffer),e-bike,1,1,0,0.12,0,0.14,8.2,6.98,2683.25,4
Lime,2022-07-03,Micromobility Parking Hubs (20m Buffer),e-bike,5,5,0,0.17,0.01,0.27,29.98,18.5,1922.38,8
Lime,2022-07-03,Micromobility Parking Hubs (30m Buffer),e-bike,12,8,0,0.68,1.03,0.88,17.62,13.65,7801.47,19
Lime,2022-07-03,Private Development For Analysis,e-bike,1,1,0,0,0,0.01,,72.54,0,1
Lime,2022-07-03,Council District 10,e-bike,140,133,30,29.6,19.19,30.73,4.73,4.56,43913.11,96
Lime,2022-07-03,Council District 11,e-bike,0,0,1,0.99,0,0.99,0,0,85295,1
Lime,2022-07-03,Stephen's Rockies Gameday Area,e-bike,67,51,4,4.94,9.68,5.68,13.56,11.8,20055.32,63
Lime,2022-07-03,Denver City Boundary,e-bike,631,631,325,308.09,118.99,314.1,2.05,2.01,81998.48,450
Lime,2022-07-03,2401 Colfax Mobility Hub,scooter,1,2,0,0.13,0,0.13,7.97,7.63,10840,1
Lime,2022-07-03,Civic Center Station Mobility Hub,scooter,3,1,0,0,0,0.04,785.45,77.81,154.25,4
Lime,2022-07-03,Opportunity Areas (4/13/21),scooter,1701,1532,600,380.45,47.3,393.92,4.47,4.32,31887.48,1159
Lime,2022-07-03,15th St for 2023 TIP,scooter,850,888,29,21.88,11.23,30.07,38.85,28.27,5598.7,511
Lime,2022-07-03,Coor's Field ,scooter,691,729,2,19.19,8,24.47,36.02,28.24,4925.08,477
Lime,2022-07-03,Coor's Field Larger Area,scooter,1265,1318,12,29.9,14.31,39.58,42.3,31.96,5832.33,655
Lime,2022-07-03,Council District 1,scooter,1412,1482,266,191.97,32.93,203.89,7.36,6.93,28161.05,690
Lime,2022-07-03,Council District 2,scooter,45,47,9,9.15,3.86,9.85,4.92,4.57,41648.67,27
Lime,2022-07-03,Council District 3,scooter,527,502,180,122.82,16.87,127.38,4.29,4.14,27939.24,432
Lime,2022-07-03,Council District 4,scooter,30,34,6,5.8,2.4,6.07,5.17,4.94,41655.76,17
Lime,2022-07-03,Council District 5,scooter,116,118,29,29.13,5.39,30.15,3.98,3.85,30434.7,98
Lime,2022-07-03,Council District 6,scooter,82,92,35,23.45,14.33,24.25,3.5,3.38,35874.08,91
Lime,2022-07-03,Council District 7,scooter,560,588,149,109.31,20.04,113.68,5.12,4.93,30788.74,363
Lime,2022-07-03,Council District 8,scooter,133,161,62,45.15,11.6,46.52,2.95,2.86,39542.37,124
Lime,2022-07-03,Council District 9,scooter,6772,6600,607,435.27,91.69,491.82,15.56,13.77,34995.55,1301
Lime,2022-07-03,Denver Core - for Avs parade calcs,scooter,10791,10695,1200,851.02,177.86,939.34,12.68,11.49,56227.58,1581
Lime,2022-07-03,Denver Union Station,scooter,35,29,1,0.81,0.76,1.16,43.45,30.06,2937.17,46
Lime,2022-07-03,DTC (Denver),scooter,9,12,2,2.15,0.67,2.22,4.18,4.05,48818.2,5
Lime,2022-07-03,~EAP Boundary,scooter,89,91,33,24.55,3.64,25.27,3.63,3.52,27670.65,88
Lime,2022-07-03,~ECAP Boundary,scooter,2164,2197,214,145.22,30.29,161.92,14.9,13.36,18606.21,815
Lime,2022-07-03,Lawrence Pilot Block,scooter,76,70,1,1.24,1.16,1.96,61.5,38.74,2583.65,80
Lime,2022-07-03,Micromobility Parking Hubs (10m Buffer),scooter,34,25,0,0.3,0.06,0.47,111.72,71.7,774.54,41
Lime,2022-07-03,Micromobility Parking Hubs (20m Buffer),scooter,103,113,0,1.42,0.34,2.38,72.68,43.32,1077.75,141
Lime,2022-07-03,Micromobility Parking Hubs (30m Buffer),scooter,204,219,1,3.29,3.09,5.11,61.96,39.94,2145.9,257
Lime,2022-07-03,Private Development For Analysis,scooter,2,3,1,1.31,0.08,1.31,1.53,1.52,24011,5
Lime,2022-07-03,Council District 10,scooter,1924,1977,167,122.57,33.87,137.37,15.7,14.01,17001.73,795
Lime,2022-07-03,Council District 11,scooter,4,6,5,3.87,3.87,3.98,1.03,1,66892.7,10
Lime,2022-07-03,Stephen's Rockies Gameday Area,scooter,1452,1515,15,31.66,14.53,43.03,45.86,33.75,5767.01,692
Lime,2022-07-03,Denver City Boundary,scooter,11603,11604,1514,1098.08,235.84,1194.56,10.57,9.71,63850.94,1805
Lime,2022-07-03,2401 Colfax Mobility Hub,all,1,2,0,0.12,0,0.13,8.07,7.73,10704,1
Lime,2022-07-03,Civic Center Station Mobility Hub,all,3,1,0,0,0,0.04,797.54,78.98,152.75,4
Lime,2022-07-03,Opportunity Areas (4/13/21),all,1837,1667,750,490.63,71.65,504.89,3.74,3.64,34900.43,1392
Lime,2022-07-03,15th St for 2023 TIP,all,881,930,31,24.15,12.85,32.47,36.49,27.13,5929.44,539
Lime,2022-07-03,Coor's Field ,all,717,748,4,21.03,12.41,26.51,34.1,27.05,5698.8,507
Lime,2022-07-03,Coor's Field Larger Area,all,1322,1366,16,33.14,21.04,43.13,39.89,30.65,6611.36,708
Lime,2022-07-03,Council District 1,all,1472,1549,309,221.33,41.12,233.46,6.65,6.31,29563.69,767
Lime,2022-07-03,Council District 2,all,47,50,11,11.27,5.53,11.96,4.17,3.93,43966.24,33
Lime,2022-07-03,Council District 3,all,591,562,240,168.03,34.08,172.94,3.52,3.42,32099.53,544
Lime,2022-07-03,Council District 4,all,30,34,6,5.77,3.2,6.04,5.2,4.97,40796.47,19
Lime,2022-07-03,Council District 5,all,121,123,32,31.54,5.34,32.59,3.84,3.71,29505.66,108
Lime,2022-07-03,Council District 6,all,94,112,45,30.58,14.17,31.58,3.07,2.98,36137.06,107
Lime,2022-07-03,Council District 7,all,608,636,189,138.72,22.54,143.37,4.38,4.24,32103.1,434
Lime,2022-07-03,Council District 8,all,143,173,73,53.51,13.21,54.93,2.67,2.6,40309.07,143
Lime,2022-07-03,Council District 9,all,7063,6883,733,530.45,140.7,588.28,13.32,12.01,37363.11,1552
Lime,2022-07-03,Denver Core - for Avs parade calcs,all,11365,11263,1434,1031.22,262.96,1122.23,11.02,10.13,56904.3,1965
Lime,2022-07-03,Denver Union Station,all,35,31,1,0.86,0.9,1.21,40.75,28.89,3047.06,50
Lime,2022-07-03,DTC (Denver),all,9,12,2,2.12,0.67,2.19,4.24,4.11,48217.4,5
Lime,2022-07-03,~EAP Boundary,all,95,98,36,28.27,4.43,29.05,3.36,3.27,26654.05,106
Lime,2022-07-03,~ECAP Boundary,all,2274,2307,254,174.11,46.11,191.21,13.06,11.89,20932.08,909
Lime,2022-07-03,Lawrence Pilot Block,all,76,72,1,1.31,1.14,2.02,58.21,37.64,2573.23,82
Lime,2022-07-03,Micromobility Parking Hubs (10m Buffer),all,35,26,0,0.39,0.06,0.57,89.64,61.08,872.33,45
Lime,2022-07-03,Micromobility Parking Hubs (20m Buffer),all,108,118,0,1.52,0.34,2.54,71.14,42.5,1080.32,149
Lime,2022-07-03,Micromobility Parking Hubs (30m Buffer),all,216,227,1,3.75,3.91,5.69,57.53,37.96,2398.61,276
Lime,2022-07-03,Private Development For Analysis,all,3,4,1,1.29,0.08,1.31,2.33,2.3,19723.33,6
Lime,2022-07-03,Council District 10,all,2064,2110,197,145.78,49.55,161.23,14.16,12.8,18941.38,891
Lime,2022-07-03,Council District 11,all,4,6,6,4.64,3.82,4.76,0.86,0.84,66483,11
Lime,2022-07-03,Stephen's Rockies Gameday Area,all,1519,1566,19,35.17,22.3,46.89,43.19,32.39,6576.85,755
Lime,2022-07-03,Denver City Boundary,all,12234,12235,1839,1340.72,331.85,1440.23,9.12,8.49,64084.24,2255
Lyft,2022-07-03,2401 Colfax Mobility Hub,e-bike,0,0,0,0,0,0,,,,0
Lyft,2022-07-03,Civic Center Station Mobility Hub,e-bike,0,0,0,0,0,0,,,,0
Lyft,2022-07-03,Opportunity Areas (4/13/21),e-bike,63,69,107,103.44,23.72,104.91,0.61,0.6,64630.33,170
Lyft,2022-07-03,15th St for 2023 TIP,e-bike,55,49,2,6.58,6.46,8.49,8.36,6.48,22528.84,50
Lyft,2022-07-03,Coor's Field ,e-bike,38,29,1,2.92,5.96,3.27,13.03,11.63,20171.24,38
Lyft,2022-07-03,Coor's Field Larger Area,e-bike,55,39,1,4.65,8.93,5.41,11.82,10.17,23949.78,49
Lyft,2022-07-03,Council District 1,e-bike,88,87,61,61.6,20.99,64.66,1.43,1.36,62588.66,114
Lyft,2022-07-03,Council District 2,e-bike,0,0,2,1.98,0,1.98,0,0,85403,2
Lyft,2022-07-03,Council District 3,e-bike,20,25,48,50.71,9.59,51.03,0.39,0.39,67655.19,77
Lyft,2022-07-03,Council District 4,e-bike,1,0,3,2.83,0,2.83,0.35,0.35,81484,3
Lyft,2022-07-03,Council District 5,e-bike,10,13,14,14.53,4.88,14.62,0.69,0.68,69884.58,24
Lyft,2022-07-03,Council District 6,e-bike,19,21,17,13.98,3.88,14.25,1.36,1.33,53211.93,29
Lyft,2022-07-03,Council District 7,e-bike,42,52,24,27.25,15.17,27.56,1.54,1.52,57265.83,64
Lyft,2022-07-03,Council District 8,e-bike,11,11,22,21.34,4.09,21.44,0.52,0.51,75782.21,29
Lyft,2022-07-03,Council District 9,e-bike,290,267,88,100.17,50.05,105.21,2.9,2.76,57430.62,226
Lyft,2022-07-03,Denver Core - for Avs parade calcs,e-bike,538,528,214,229.45,104.66,239.9,2.34,2.24,74017.04,390
Lyft,2022-07-03,Denver Union Station,e-bike,12,4,0,0.84,0,0.95,14.36,12.58,9032.75,8
Lyft,2022-07-03,DTC (Denver),e-bike,0,0,0,0,0,0,,,,0
Lyft,2022-07-03,~EAP Boundary,e-bike,9,8,14,13.9,1.92,13.96,0.65,0.64,71950.11,19
Lyft,2022-07-03,~ECAP Boundary,e-bike,117,124,37,32.65,18.91,33.67,3.58,3.47,42433.06,105
Lyft,2022-07-03,Lawrence Pilot Block,e-bike,4,3,0,0.15,0,0.19,27.44,21.34,4199,3
Lyft,2022-07-03,Micromobility Parking Hubs (10m Buffer),e-bike,10,3,0,0.1,0,0.2,99.42,50.2,1086.25,8
Lyft,2022-07-03,Micromobility Parking Hubs (20m Buffer),e-bike,13,6,0,0.39,0.43,0.52,33.11,25.05,5898.92,12
Lyft,2022-07-03,Micromobility Parking Hubs (30m Buffer),e-bike,17,9,0,0.91,0.43,1.07,18.63,15.83,8263.86,14
Lyft,2022-07-03,Private Development For Analysis,e-bike,0,0,1,0.81,0.18,0.81,0,0,85403,1
Lyft,2022-07-03,Council District 10,e-bike,120,120,34,31.24,24.35,33.15,3.84,3.62,44468.75,108
Lyft,2022-07-03,Council District 11,e-bike,0,0,0,0,0,0,,,,0
Lyft,2022-07-03,Stephen's Rockies Gameday Area,e-bike,65,45,1,4.51,11.74,6.37,14.4,10.2,23018.89,61
Lyft,2022-07-03,Denver City Boundary,e-bike,601,595,313,325.55,133,336.67,1.85,1.79,80525.06,492
Lyft,2022-07-03,2401 Colfax Mobility Hub,scooter,0,0,0,0.01,0,0.01,0,0,220.5,2
Lyft,2022-07-03,Civic Center Station Mobility Hub,scooter,0,2,0,0.06,0,0.06,0,0,1821,3
Lyft,2022-07-03,Opportunity Areas (4/13/21),scooter,1274,1235,692,522.3,56.51,531.57,2.44,2.4,39848.4,1255
Lyft,2022-07-03,15th St for 2023 TIP,scooter,624,590,17,23.21,6.64,27.29,26.89,22.86,6289.17,410
Lyft,2022-07-03,Coor's Field ,scooter,699,683,7,25.9,6.45,30.56,26.98,22.87,5923.15,472
Lyft,2022-07-03,Coor's Field Larger Area,scooter,1403,1279,21,45.51,14.42,54.63,30.83,25.68,7386.6,701
Lyft,2022-07-03,Council District 1,scooter,1255,1317,349,285.3,15.4,295.17,4.4,4.25,35688.24,728
Lyft,2022-07-03,Council District 2,scooter,11,14,5,4.59,0.62,4.62,2.4,2.38,28104.81,16
Lyft,2022-07-03,Council District 3,scooter,419,445,259,201.02,19.44,205.07,2.08,2.04,39273.19,485
Lyft,2022-07-03,Council District 4,scooter,29,25,12,9.57,1.56,9.96,3.03,2.91,43701.05,22
Lyft,2022-07-03,Council District 5,scooter,82,106,64,55.16,2.84,55.68,1.49,1.47,43578.28,115
Lyft,2022-07-03,Council District 6,scooter,152,154,75,60.2,10.36,61.2,2.53,2.48,45833.27,133
Lyft,2022-07-03,Council District 7,scooter,429,451,151,123.6,27.68,126.47,3.47,3.39,37344.22,350
Lyft,2022-07-03,Council District 8,scooter,91,91,97,78.13,10.3,78.65,1.16,1.16,62113.81,123
Lyft,2022-07-03,Council District 9,scooter,5862,5642,780,648.77,114.57,686.18,9.04,8.54,42088.73,1567
Lyft,2022-07-03,Denver Core - for Avs parade calcs,scooter,9345,9284,1496,1234.75,192.17,1294.51,7.57,7.22,58819.47,2096
Lyft,2022-07-03,Denver Union Station,scooter,36,22,1,0.98,0.65,1.19,36.6,30.25,3204.84,44
